SquareFeet,Bedrooms,Bathrooms,Neighborhood_Category,YearBuilt,Price
0.1,0,1,1,0.72,196267.667
0.76,0.33,1,0.5,0.52,204065.3021
0.88,0,0.5,1,0.04,328138.7923
0.85,0.33,1,0.5,0.97,278174.9111
0.87,0.33,1,0,0.66,307748.8022
0.32,1,0,0,0.87,176614.3345
0.75,0.67,1,0,0.32,279917.4269
0.8,1,0.5,0,0.62,235839.9473
0.28,0.33,0.5,1,0.9,271627.4942
0.52,0.67,0,1,0.7,154443.0832
0.24,0.33,0.5,1,0.77,169162.4349
0.24,1,0.5,0.5,0,122086.0097
0.49,0,0,0.5,1,234234.4588
0.39,0,1,0.5,0.31,112658.2349
0.73,0.67,0,0.5,0.3,289906.797
0.17,1,0,0,0.68,134408.6048
0.78,1,1,0,0.34,273147.9342
0.31,0.33,0,1,0.94,194197.703
0.06,0.67,0.5,0,0.9,167003.3485
0.94,0,0,1,0.73,341931.7587
0.04,1,1,0.5,0.28,90546.47369
0.91,0.33,1,0,0.58,345385.8346
0.65,0.67,0,0,0.27,262810.0076
0.83,1,1,0,0.21,361198.4995
0.06,1,0,0,0.89,94001.13778
0.85,0,0.5,1,0.68,264669.3938
0.86,1,0.5,0.5,0.9,265452.5574
0.88,0,1,0.5,0.54,325449.151
0.85,1,1,1,0.76,342771.8449
0.59,0.33,0,1,0.3,277397.9831
0.8,0.33,0.5,0,0.27,293659.7451
0.62,0.33,1,0.5,0.28,249603.0435
0.06,0.67,0.5,0,0.32,198715.3763
0.33,0.67,0,0,0.44,135521.5622
0.6,0.33,0.5,0,0.04,179418.0379
1,0.33,0,0.5,0.07,361934.5427
0.33,0.33,1,0,0.86,108068.3132
0.86,0,1,0,0.68,380559.6413
0.7,0.33,1,0,0.07,267888.9751
0.5,0.67,1,0,0.87,332294.6721
0.51,0,0,1,0.39,177380.2798
0.43,0.33,0,1,0.62,178248.9896
0.76,0.67,1,0,0.23,306502.6522
0.04,0,1,0,0.37,54003.93664
0.95,0,0.5,0,0.23,277678.8865
0.7,0.67,0,0,0.66,227248.3852
0.32,0.67,0.5,0,0.44,151333.5024
0.83,0,0,0,0.3,310745.6082
0.74,0.67,0,0,0.14,221033.5948
0.23,0,1,0.5,0.75,186700.6128
0.26,0,1,0.5,0.27,242680.0438
0.42,0,0.5,1,0.75,214650.5962
0.35,0,1,1,0.37,185772.7071
0.27,0.33,1,0,0.94,131879.0001
0.46,0.67,1,0.5,0.86,139788.4049
0.06,0.33,0,0,0.08,156733.6396
0.82,0.33,1,0.5,0.17,311863.6732
0.52,0.33,1,0.5,0.32,288247.9125
0.62,0.33,0,0,0.69,270602.7922
0.87,0,0.5,0.5,0.8,304149.6094
0.81,0,1,1,1,310569.0987
0.95,0,1,0,0.49,303596.0297
0.2,1,0,0.5,0.65,90090.02178
0.8,0,1,0,0.41,262903.6404
0.15,0.33,1,0.5,0,159925.4855
0.75,1,0,0,0.69,223500.8542
0.99,1,0.5,1,0.08,375312.8266
0.37,1,0,0.5,0.18,200553.4379
0.04,0,1,1,0.73,35247.18371
0.52,0.33,0.5,0.5,0.7,170264.1211
0.15,0,0,0,0.49,223723.4791
0.22,0.67,1,0.5,0.61,205607.7117
0.4,1,1,0.5,0.37,175101.6311
0.08,0.67,0.5,0.5,0.21,181747.6846
0.63,1,0.5,0,0.44,271135.1775
0.67,1,1,0.5,0.2,343747.6453
0.5,0.67,0.5,1,0.18,351539.5821
0.33,0.67,1,1,0.61,150614.0717
0.68,0,0.5,0.5,0.03,252946.1905
0.01,0.67,0,0,0.35,219262.834
0.55,0.67,0,0.5,0.56,276329.9904
0.6,0.33,0.5,0,0.45,190569.6631
0.94,0.67,0.5,1,0.35,397308.4033
0.91,0,1,0.5,0.86,342367.0188
0.41,1,1,0.5,0.89,294712.3959
0.17,1,1,0.5,0.76,108971.0009
0.98,0.33,0,1,0.86,257368.3077
0.12,0,0,1,0.08,130763.9104
0.61,1,0,1,0.7,276832.5186
0.72,0.33,0.5,0,0.97,208785.276
0.67,1,0,0.5,0.06,316090.1318
0.15,0,0.5,0,0.93,261218.3142
0.9,0.67,0.5,0.5,0.55,278151.9484
0.1,0.33,0.5,0,0.85,108685.7446
0.43,0.67,0,0,0.68,297628.6608
0.57,0,0,1,0.7,200839.8312
0.8,0,0.5,0,0.54,207604.2725
0.94,1,0,0,0.99,389651.2356
0.22,1,0.5,0,0.15,212955.4845
0.36,0.33,0.5,0,0.54,267445.9988
0.76,1,0,0,0.65,281129.1542
0.22,1,0.5,0.5,0.08,181732.6319
0.82,0,0,0,0.3,264295.6583
0.58,0,0,0,0.63,210184.4269
0.79,0.33,0.5,0.5,0.66,254525.8782
0.88,0.67,1,1,0.15,259720.726
0.41,0.33,0,1,0.25,163842.3328
0.54,0,0.5,1,0.55,203227.8729
0.25,0,1,0.5,0.31,184513.6368
0.06,0.33,1,0,0.8,204128.0017
0.72,0.33,1,0,0.68,185195.8241
0.9,0.67,0.5,0.5,0.2,325712.0207
0.5,0,0.5,0.5,0.11,131454.0274
0.11,1,1,0.5,0.56,184331.8733
0.32,0,0.5,1,0.38,88210.36376
0.99,1,0,1,0.68,236727.1568
0.76,1,1,1,0.96,312480.121
0.34,1,1,0.5,0.17,213224.0675
0.48,0.67,1,1,0.31,153028.8567
0.47,0.33,1,0.5,0.07,274076.1727
0.05,1,0.5,1,0.15,127101.3933
0.05,0.33,1,0,0.63,160190.5475
0.32,1,1,0.5,0.45,249512.8346
0.82,0.67,1,0,0.89,379827.7639
0.82,1,1,0.5,0.39,299081.3812
0.85,0.33,0,1,0.51,236238.6872
0.97,0.67,1,0,0.01,380121.4756
0.35,0.33,0.5,1,0.37,259152.6863
0.02,0.33,0,0.5,0.41,165741.7827
0.76,0.33,0,0,0.34,289296.583
0.03,1,1,0.5,0.08,200780.4448
0.6,0.67,0.5,1,0.73,230944.3709
0.39,0.67,0,0.5,0.37,204778.4528
0.73,0.67,0,1,0.56,311978.6802
0.46,0,0.5,0.5,0.58,230914.5522
0.27,0,0,0.5,0.89,221764.0884
0.1,0.67,1,0.5,0.34,69979.05161
0.95,1,0,1,0.86,307652.3021
0.02,0,1,0.5,1,168519.3199
0.39,1,0.5,0.5,0.37,206811.4657
0.48,1,0.5,0,0.9,263420.1828
0.85,0,0,0.5,0.61,263401.5041
0.13,0.33,0.5,0,0.76,216226.959
0.58,0.33,1,0.5,0.7,224249.7469
0.92,0.33,1,0,0.13,268021.757
0.17,0,1,0.5,0.86,143094.9065
0.6,1,0,1,0.93,291364.2826
0.71,0,1,0.5,0.39,250244.5871
0.01,0.67,1,1,0.87,17259.49836
0.1,1,0.5,0,0.83,116447.0404
0.47,0,0,0,0.97,207801.1134
0.46,1,0.5,0.5,0.04,232138.1946
0.92,0,1,0,0.97,344310.7146
0,0.67,1,0.5,0.65,108264.3103
0.62,0.67,0.5,0,0.42,218094.728
0.4,0.67,0.5,0,0.8,204940.8646
0.67,0.33,0.5,1,0.93,235343.7105
0.78,0.67,1,0.5,0.87,272673.7134
0.28,0.33,0.5,0.5,0.11,143022.3557
0.68,1,0,0.5,0.99,304994.494
0.89,1,0,0.5,0.61,389534.7803
0.1,1,0.5,0.5,0.94,54998.34781
0.97,0,0,0.5,0.37,289649.0509
0.81,0,0,0.5,0.86,332663.6564
0.05,0.33,0,1,0.58,139521.9966
0.66,0.33,0.5,1,0.32,240614.8605
0.05,0.33,0,0,0.31,214985.9394
0.72,0,0,0.5,0.58,225674.9851
0.28,0,1,1,0.25,209239.47
0.49,1,0.5,0.5,0.34,257975.9198
0.03,0.67,1,0,0.85,73589.98852
0.06,0.67,1,0.5,0.61,129440.9103
0.15,0,0.5,0.5,0.96,151926.797
0.8,0.67,0,0.5,0.17,346912.2205
0.61,1,1,0.5,0.87,346749.186
0.93,0.67,0,1,0.75,295473.8634
0.87,0.33,0,1,0.65,320039.7094
0.03,1,0,0.5,0.72,174778.9659
0.29,0,0.5,0.5,0.8,198281.2295
0.23,0.33,1,0.5,0.76,135120.6711
0.13,0,1,0.5,0.04,149412.3593
0.83,0,0.5,0,0.32,322794.3558
0.5,0.33,0,0.5,0.8,188469.47
0.32,1,0,1,0.9,135072.323
0.68,0,0,0.5,0.01,180568.3904
0.76,0.33,0.5,0.5,0.97,286909.3561
0.85,0.33,1,0,0.18,205262.0161
0.1,0,1,0.5,0.89,102097.0922
0.92,0,0.5,0,0.87,220821.0112
0.04,1,1,0.5,0.72,93437.31144
0.85,0.33,1,1,0.06,272196.3629
0.01,0.67,0.5,0,0.9,55934.08969
0.12,0.67,1,0.5,0.59,135685.099
0.17,0,0,0.5,0.28,93618.89606
0.03,0,0,1,0.15,117228.3871
0.99,1,0.5,1,0.92,290450.5763
0.9,0.67,0,1,0.99,354080.753
0.97,0,0,0.5,0.48,329351.9337
0.79,0,0,1,0.54,217655.7619
0.25,0.67,1,1,0.82,216443.2316
0.78,0,1,0,0.87,209449.45
0.4,0.67,0,0,0.54,237442.0366
0.75,0.67,0,0.5,0.04,367245.8118
0.3,1,0.5,1,0.69,211647.5536
0.54,0.67,0,1,0.87,174542.6079
0.57,0,0.5,0.5,0.92,221550.3364
0.95,0.33,0,1,0.54,288791.7657
0.15,0.33,1,1,0.8,118774.985
0.56,0.33,0.5,0,0.23,222420.5752
0.11,1,0,1,0.55,145137.489
0.07,0,0.5,1,0.76,164878.3199
0.89,1,0,0.5,0.41,337653.1282
0.58,1,1,1,0.2,289886.8955
0.58,1,0.5,0.5,0.48,179519.3022
0.74,0,0.5,0.5,0.41,207223.848
0.81,0,1,0.5,0,339748.6007
0.76,0,0,1,0.59,252421.2347
0.26,0.33,1,1,0.89,188126.752
0.17,0.67,1,0.5,0.08,174424.1912
0.69,0,0.5,0,0.2,225158.7717
0.09,0,0,1,0.46,126293.0741
0.81,1,0.5,0,0,265765.8133
0.62,0,0.5,0.5,0.97,159456.7396
0.68,0.67,0.5,0,0.04,236331.1613
0.03,0.33,0.5,0.5,0.87,165351.7813
0.95,0,1,1,0.14,289685.8737
0.88,0.33,0,0.5,0.35,321239.5658
0.54,0,1,0,0.72,227006.5863
0.41,0.33,0.5,0,0.45,252268.9551
0.85,0,0.5,1,0.24,344173.1684
0.26,1,0.5,0.5,0.79,194501.8548
0.11,0.33,1,0.5,0.63,182225.9598
0.81,1,1,1,0.9,277587.258
0.88,1,0,0.5,0.94,229658.3639
0.31,0,0,0.5,0.04,83402.51874
0.29,1,0.5,1,0.06,188438.2153
0.35,1,1,0,0.52,137373.1368
0.21,0,1,0.5,0.86,242729.3883
0.36,1,0.5,0.5,0.51,160233.0339
0.72,0.33,0.5,1,0.85,275556.0998
0.7,0.33,0.5,0.5,0.97,250867.0381
0.61,0.67,0.5,0,0.31,176558.8768
0.65,0.67,1,0,0.21,224810.8214
0.56,0.67,0.5,1,0.1,239709.224
0.38,0.67,0,1,0.34,201122.0974
0.37,1,0.5,0.5,0.62,188595.3502
0.34,0.33,0.5,0.5,0.83,209003.2681
0.36,0.67,0.5,1,0.93,141908.3605
0.78,1,0,0.5,0.46,268311.4023
0.37,0,1,1,0.28,277727.5178
0.12,0.33,0,0,0.48,89721.50819
0.76,0,0,0,0.55,326072.4522
0.33,0.67,1,0,0.34,153781.3923
0.35,0.67,0,0.5,0.01,143037.331
0.76,0.67,1,1,0.97,286462.8213
0.22,0.33,0.5,0,0.08,204763.3568
0.39,0,1,0.5,0.76,161891.5521
0.24,0,0,1,0.75,60325.90146
0.74,0.33,0.5,0.5,0.54,334496.4311
0.19,0.67,0,0,0.07,123949.6909
0.77,0.67,0.5,1,0.83,217450.219
0.08,1,0,1,0.55,157535.505
0.51,0.33,0.5,0.5,0.35,196228.442
0.47,0,0.5,1,0.83,222231.4579
0.43,1,0,1,0.82,169746.5529
0.16,0,0,0.5,0.28,113283.0524
0.42,0,0.5,1,0.44,147425.6687
0.75,1,0,0,0.87,228924.5587
0.63,0,0,0,0.89,228832.1709
0.35,1,0.5,0.5,0.73,292150.6957
0.18,1,1,0,0.66,177745.4467
0.65,1,0.5,0,0.63,242429.9781
0.98,0.67,1,0,0.72,317602.4581
0.97,0.67,0,1,0.96,240464.9022
0.02,0.33,1,0,0.3,209093.9248
0.09,0.33,0,0,0.04,195362.5327
0.46,1,0.5,1,0.39,272194.1282
0.03,0.33,0.5,0,0.82,153689.4069
0.87,0.67,0.5,1,0.7,363189.0431
0.01,0.67,0,1,0.82,148004.9037
0.84,1,0,0,0.06,321396.3625
0.92,0.67,0,0,0.63,280868.7549
0.75,1,0.5,1,0.06,303755.1431
0.13,0.33,0,0,0.89,226037.7179
0.3,0.67,1,1,0.17,271107.0744
0.51,1,0.5,1,0.92,186190.6929
0.03,1,0,0.5,0.08,68997.9556
0.07,0,0,0,0.45,133798.3703
0.96,1,1,0.5,0.28,301643.3508
0.46,1,0.5,0.5,0.58,225412.2657
0.69,0.67,1,1,0.27,252574.6857
0.04,0,0,1,0.27,92952.40979
0.96,0,0,0.5,0.46,380323.7336
0.93,0,1,0,0.01,287179.0029
0.49,0.67,0.5,0.5,0.07,229379.4506
0.68,0.33,0,0.5,0.15,178812.6539
0.56,1,1,0,0.38,368322.5067
0.29,0,0.5,1,0.73,94874.49497
0.16,0,0,0.5,0.52,139474.5592
0.27,0.67,1,0,0.99,228020.2709
0.57,0.67,1,0,0.55,201787.4145
0.1,0,0.5,0,1,131106.0487
0.9,0.33,0,1,0.27,375214.4434
0.87,0.67,0.5,0,0.79,295261.7087
0.07,0,0.5,0.5,0.62,167544.7301
0.76,0.33,0,0,0.87,205836.1321
0.08,0.67,0,0,0.69,163864.9881
0.79,0.33,0.5,0.5,0.51,401493.0203
0.95,0,0.5,0,0.87,372406.4969
0.44,0.33,0,0.5,0.2,274272.8004
0.19,0,1,1,0.73,214006.1458
0.52,0.67,1,1,0.39,235098.4423
0.49,1,0,0,0.97,159582.441
0.99,1,1,1,0.15,278289.7692
0.3,0,1,1,0.34,173710.2413
0.72,1,0.5,0,0.89,304141.8065
0.24,0,0.5,0.5,0.37,138753.6881
0.12,1,0.5,0.5,0.31,208431.8103
0.29,1,1,0.5,0.68,196741.6735
0.74,0.67,0.5,0.5,0.82,284814.3719
0.86,0,1,0.5,0.54,321447.1131
0.8,0.33,1,0,0.65,226451.072
0.39,0.67,0.5,1,0.83,157957.3818
0.59,0.33,0,0.5,0.9,217703.5108
0.15,0.67,1,1,0.35,154026.0927
0.15,0,1,0.5,0.15,142201.0293
0,0.33,0,0,0.13,123855.9688
0.14,0.67,0.5,0,0.86,170994.6919
0.21,1,1,1,0.92,166901.0321
0.58,0.33,0,1,0.86,341576.9113
0.35,0.67,0,1,0.54,145021.4315
0.43,0.67,0,1,0.13,216689.2793
0.94,0.33,0.5,0,0.37,398963.8173
0.48,1,0,1,0.86,183313.9092
0.5,0.33,0.5,0.5,0.61,161622.9512
0.88,0.33,0,0,0.59,350460.2928
0.5,0.33,1,0.5,0.89,285949.7381
0.44,0.67,1,0,0,163393.3181
0.35,1,0,0,0.69,212655.9833
0.78,0.33,1,0.5,0.28,341653.4009
0.43,0.33,0.5,0,0.14,192018.4327
0.53,0.33,0,1,0.58,259954.6942
0.05,0.33,1,0.5,0.7,189497.5255
0.66,0.33,0,0,0.85,300103.3039
0.88,0.33,1,0,0.82,298433.5242
0.92,1,0.5,0.5,0.46,205346.2782
0.56,1,0,0.5,0.45,140598.9979
0.14,1,1,1,0.52,180002.9848
0.57,0,0,1,0.76,252473.8631
0.27,0,1,1,0.14,242295.212
0.28,0.67,0,1,0.45,173514.3922
0.81,1,0.5,1,0.73,255181.1234
0.92,1,0.5,0.5,0.49,380188.16
0.09,1,1,0.5,0.38,192265.583
0.38,0.33,0.5,0.5,0.63,190598.0808
0.43,0.33,0.5,0.5,0.79,125218.3649
0.76,0.67,0.5,1,0.24,296649.2686
0.69,1,0,0,0.18,340306.8849
0.01,0.33,0,1,0.45,208840.2163
0.43,1,1,0.5,0.63,219431.5477
0.71,1,0.5,0.5,0.39,320108.9933
0.93,0.33,0.5,1,0.21,299160.6195
0.64,0.33,1,0,0.44,296525.9322
0.49,0,1,0,0.51,258795.6196
0.2,0.33,0,1,0.41,70053.39516
0.71,0,0.5,0.5,0.96,257955.1226
0.85,0.33,0.5,0,0.41,220267.2319
0.24,1,0.5,0,0.23,207386.8835
0.66,0.33,0,0.5,0.59,253866.1358
0.31,0.67,0,1,0.18,202509.9909
0.33,1,0,1,0.41,228706.106
0.38,0.67,0.5,1,0.72,224619.1485
1,1,1,0.5,0.62,360435.9914
0.01,0.33,0,0,0.72,186579.6658
0.09,0.33,0.5,0.5,0.39,135998.8799
0.2,0.33,0,0,0.8,186127.0853
0.4,0,1,0,0.54,141386.9505
0.96,0.33,0.5,1,0.38,296313.4855
0.58,0.67,0,0.5,0.27,325157.3998
0.24,0,0.5,1,0.14,113789.7484
0.91,0.33,1,0,0.94,344740.9347
0.89,0,1,0,0.07,358851.8393
0,0,1,1,0.51,129791.045
0.35,1,1,0.5,0.11,223608.514
0.67,0,0.5,0.5,0.2,188037.0732
0.71,0,0,0.5,0.85,306971.6847
0.77,1,1,1,0.03,258661.1487
0.58,0.33,0.5,1,0.06,262400.2749
0.27,0.67,1,0,0.01,204744.8184
0.46,0,1,0.5,0.23,133551.7159
0.84,0.67,0.5,1,0.79,291209.7517
0.7,0,0.5,0,0.62,217355.9702
0.76,0.67,0.5,1,0.25,281553.6695
0.34,1,1,0,0.93,262690.6064
0.52,0,1,0.5,0.31,251002.9968
0.28,0,0,0,0.83,177705.5854
0.22,0.33,1,1,0.65,200080.0375
0.57,0.33,0,1,0.28,188775.8318
0.86,0,1,0.5,0.03,331602.2671
0.35,1,0,0.5,0.97,195744.0298
0.1,0.67,0,1,0.21,24264.53221
0.43,0.33,0,1,0.62,277646.1868
0.88,0.33,0.5,0.5,0.59,291720.7925
0.93,0.33,0.5,1,0.41,274861.2734
0.67,0.33,0,0.5,0.85,361883.4615
0.98,1,0.5,0,0.87,344570.658
0.9,0,1,1,0.15,237230.6211
0.77,0.67,0.5,0.5,0.83,243656.3756
0.31,0.33,0.5,1,0.52,189503.1426
0.49,1,1,1,0.61,302072.6736
0.84,1,1,0,1,293758.0629
0.31,0.33,0,0.5,0,203695.9253
0.59,0.67,0.5,0,0.65,294416.4315
0.64,0.33,1,0,0.54,226430.9567
0.9,1,1,0,0.11,310803.4086
0.02,0.67,0.5,0,0.35,144552.7807
0.75,1,0.5,1,0.58,246969.7145
0.24,0,0,0.5,0.18,128764.9636
0.09,1,0.5,0,0.9,191100.406
0.55,0.33,1,1,0.85,291918.2269
0.19,0.67,0.5,0.5,0.17,161416.4948
0.31,0.33,0,0.5,0.76,177200.5799
0.48,0,0.5,1,0.37,202641.3188
0.03,0.67,0.5,0,0.54,117765.7879
0.77,0.67,0.5,1,0.41,246131.2438
0.56,0.67,1,0.5,0.59,139792.6806
0.89,1,1,0,0.1,225722.9395
0.39,0.33,1,0.5,0.07,252142.7369
0.33,0.67,1,0,0.17,273092.0876
0.94,0.67,0,0,0.66,262766.7654
0.63,0.67,1,1,0.51,256736.4335
0.17,0,1,0,0.72,153443.2121
0.45,0.67,0,0,0.15,199471.6249
0.9,1,1,1,0.56,302665.9207
0.66,1,1,0,0.92,296329.1275
0.2,0.67,1,1,0.3,248871.0961
0.35,1,0.5,0.5,0.27,223390.6326
0.74,1,0,0.5,0.66,307044.3814
0.05,0.67,1,1,0.3,139257.5042
0.68,1,0,0,0.25,310866.154
0.61,0,1,0.5,0.92,285552.0173
0.22,0.67,0.5,0.5,0.18,150335.8681
0.72,0.33,1,0,0.04,293494.6589
0.84,1,1,0,0.99,272590.312
0.04,0.67,0.5,1,0.63,126924.025
0.45,0.33,0.5,1,0.49,150122.06
0.27,0,0,0.5,0.9,293389.7105
0.4,0,0,0,0.39,328707.6852
0.72,0.67,1,0,0.25,310265.3438
0.73,0.67,1,0,0.39,301260.6485
0.75,0,0.5,1,0.17,267286.0604
0.41,0,1,1,0.93,151615.3384
0.51,0,0,1,0.86,182370.8305
0.07,0.33,0.5,0.5,0.15,161081.9925
0.33,0.33,0.5,0,0.34,234976.9644
0.64,0.67,0.5,1,0.59,231099.3894
0.79,0.33,1,0,0.14,329017.1718
0.64,1,0,1,0.56,216113.1183
0.32,0,0.5,0,0.03,193750.8212
0.91,0.67,0,0.5,0.79,342984.1825
0.36,0.33,0.5,0.5,0.86,299374.8488
0.76,0.67,0.5,0.5,0.59,321102.2421
0.31,0.33,0,1,0.42,145743.0315
0.24,0.67,0.5,0,0.52,171404.823
0.53,0,1,0,0.34,172117.0566
0.73,0,0,1,0.87,308614.9682
0.8,0,0,0,0.45,270007.1813
0.32,0.33,0.5,1,0.27,165392.8427
0.4,0.67,0,0,0.13,172312.2264
0.29,0.67,1,0.5,0.38,145183.6769
0.51,0.67,0.5,0,0.24,195160.7507
0.88,1,1,0,0.32,390157.2464
0,0.33,1,0,0.62,122700.8124
0.66,0,1,1,0.24,343412.8442
0.05,0,0,0,0.7,96468.76889
0.9,0.67,0.5,1,0.96,368811.5215
0.8,0.67,0.5,0,0.2,243079.2502
0.23,1,1,0,0.76,244638.117
0.13,0.33,1,1,0.39,200480.7921
0.58,0.67,0.5,0.5,0.52,242636.673
0.73,0.67,0.5,0.5,0.49,201423.4896
0.02,0.33,1,0.5,0.55,165265.5867
0.44,0.67,0.5,1,0.61,222407.6487
0.77,0,1,0.5,0.3,232725.7415
0.47,0.33,1,1,0.7,280344.1706
0.49,0,1,1,0.31,233950.6096
0.13,1,1,0,0.3,169185.4893
0.36,0.67,0,0.5,0.52,198224.5403
0.32,0.67,0.5,0.5,0.01,149874.12
0.08,0.33,0.5,0,0.2,143457.0932
0.11,1,0.5,1,0.94,146703.0954
0.51,0.33,1,0,1,282649.7672
0.63,1,0,0,0.01,212940.8803
0.43,0.33,0.5,0.5,0.49,243122.0052
0.31,0.33,1,0.5,0.13,144194.3546
0.99,0.67,1,1,0.34,320975.5493
0.18,0.67,0,1,0.89,171768.6098
0.16,1,0,0,0.52,156997.2067
0.11,0,1,0,0.25,185998.3083
0.99,0,0.5,1,0.25,303064.8515
0.88,0.33,1,1,0.3,330509.8811
0.1,0.67,0,0.5,0.8,141618.3587
0.71,0.33,1,0.5,0,234557.2159
0.47,1,1,0,0.73,289716.5488
0.8,0.33,0,1,0.2,349054.3276
0.24,0.33,0,0.5,0.83,178557.6809
0.95,0.33,1,1,0.79,269918.5952
0.3,1,0,0,0.31,179119.4685
0.39,1,0.5,0,0.86,203471.6182
0.99,0.33,0.5,0.5,0.48,353257.0325
0.44,0.67,0.5,1,0.9,292116.9456
0.74,1,0,1,0.76,365260.3776
0.35,0,1,0.5,0.08,171317.6452
0.82,0.33,1,0.5,0.46,320648.7782
0.23,0.67,1,0,0.69,222664.5711
0.21,1,1,0,0.51,184965.8391
0.98,0.33,0.5,1,0.13,333303.8403
0.89,0.67,1,1,0.61,372804.5547
0.24,0,1,0.5,0.55,138164.959
0.13,1,0,0,0.89,175839.1654
0.59,1,0,0,0.89,288670.7961
0.06,0,1,0.5,0.85,72904.64163
0.2,1,0.5,0,0.46,89918.28468
0.93,0.67,0.5,1,0.04,331868.9058
0.24,1,0.5,0,0.49,266028.911
0.5,0.33,0,1,0.48,237122.4601
0.71,0,0.5,1,0.96,245438.0728
0.46,0.33,0,0,0.87,201259.3955
0.2,1,0.5,0.5,0.97,170471.21
0.14,0.33,0,1,0.24,220582.4766
0.42,0.67,0,1,0.48,230197.7905
0.99,0.33,0,1,0.86,392966.9635
0.97,0.67,1,1,0.45,395052.7537
0.07,0.67,0,0.5,0.77,192230.6849
0.05,0.67,0,0.5,0.61,50973.73183
0.63,0,0,0,0.75,282230.3367
0.57,0.33,0.5,1,0.52,231235.9204
0.62,0.67,0,1,0.44,206821.5337
0.24,0.67,1,1,0.99,158845.2392
0.26,0.33,0.5,1,0.75,161160.9924
0.86,1,0.5,0.5,0.68,351336.453
0.11,0,1,1,0.1,89354.8286
0.65,0.67,0,1,0.35,187655.9721
0.92,1,0,0,0.45,278448.5194
0.94,1,0.5,0.5,0.44,357286.492
0.58,1,1,0,0.3,193007.9644
0.06,0.67,0.5,0.5,0.01,41103.87097
0.73,0.67,0.5,0,0.46,249860.6344
0.32,0.67,0,1,0.72,160576.1974
0.33,0.33,0,0.5,0.17,202990.7767
0.69,0.67,1,0.5,0.77,303712.2021
0.63,0,0.5,0.5,0.04,257324.1319
0.23,0.33,1,0.5,0.35,223732.1638
0.19,0,0.5,1,0.77,175541.1215
0.81,1,1,1,0.1,303270.984
0.9,0.33,1,1,0.55,238083.8078
0.31,0.33,1,0,0.03,152874.256
0.1,0.33,1,1,0.27,73481.41852
0.77,0,0.5,0.5,0.69,214461.8977
0.75,0,1,1,0.23,286062.0215
0.95,1,0.5,1,0.87,282112.2346
0.73,0.67,1,0,0.23,332638.7532
0.46,0,0,0.5,0.99,316983.8401
0.16,1,0.5,0,0.21,99495.7411
0.05,0.67,0.5,1,0.21,209201.4247
0.72,0.33,0.5,0,0.45,277274.7952
0.59,0.67,1,0,0.96,252899.3519
0.44,0,0.5,0.5,0.07,139759.6399
0.05,1,1,0.5,0.38,50140.62903
0.11,0.33,1,0.5,0.7,137779.2888
0.43,0.33,0,0.5,0.21,263712.3099
0.22,0.67,0,0,0.48,156795.4155
0.36,0.67,0,1,0.38,138486.371
0.29,0,1,0,0.93,175613.446
0.71,0.33,0.5,0.5,0.61,318674.4982
0.8,0.67,0.5,0.5,0.99,304797.3195
0.91,0.33,0,0.5,0.08,297770.6776
0.03,1,0.5,0.5,0.77,169875.5122
0.38,1,0,0,0.61,200641.6728
0.28,0,0,0,0.69,244999.3482
0.65,0.33,0.5,1,0.68,261231.896
0.87,0.67,0.5,0.5,0.06,265749.8458
0.33,1,1,0,0.23,249219.4695
0.92,1,0.5,1,0.2,193745.7547
0.77,0,0.5,1,0.17,288122.5299
0.64,1,0,1,0,230027.0993
0.18,0,1,1,0.2,116310.143
0.37,0.33,0.5,0.5,0.59,159500.1421
0.31,0.67,1,1,0.24,150133.1113
0.5,0.33,1,0.5,0.23,199265.8177
1,0.33,0,1,0.86,275429.2253
0.56,0.33,0,1,0.51,217648.1249
0.65,0.67,0.5,0,0.18,256408.6073
0.54,0.33,0,0.5,0.82,170662.4357
0.25,0.33,1,0.5,0.49,125326.1468
0.67,0,0,1,0.56,231178.8418
0.76,0,0,0.5,0.1,291927.2254
0.5,0,1,0,1,152588.6499
0.21,0.67,1,1,0.97,113659.3385
0.51,1,0,0,0.51,244068.4998
0.58,1,0,1,0.82,230107.8028
0.97,0.33,0,0.5,0.87,270900.0031
0.68,1,1,1,0.25,227856.7212
0.23,0.33,1,1,0.9,130337.1917
0.35,0,0,0.5,0.8,132798.2252
0.83,0.33,0.5,0,0.45,342321.6133
0.97,0.67,1,0.5,0.17,289981.0299
0.08,1,0,1,0.75,115099.7977
0.03,0.33,1,1,0.62,173067.7072
0.97,0,0,1,0.32,266388.7581
0.53,0.67,0,0,0.7,305025.049
0.17,0.33,0,0.5,0.48,143409.059
0.04,0.33,0.5,0.5,0.76,194000.5126
0.89,0.33,0.5,0.5,0.2,295834.4266
0.16,0.67,1,0.5,0.92,214497.7773
0.9,0.33,1,0.5,0.79,380637.3767
0.72,0,0.5,0.5,0.93,280914.4995
1,0,0,0.5,0.27,290099.5951
0.09,0,0.5,0.5,0.45,101065.5891
0.76,0,0.5,0.5,1,292055.4363
0.96,0.67,0,1,0.77,318847.3978
0.67,0,1,0.5,0.77,217551.5144
0.15,0,0.5,1,0.89,201638.0791
0.25,1,1,0.5,0.66,177637.7064
0.09,0,0.5,0.5,0.38,59683.59623
0.4,0.67,0.5,1,0.37,201151.2001
0.4,1,1,0.5,0.18,204280.635
